"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
649284613872;;;;Морепродукты;"Лосось филе с/м Трим - D 1,8-2,2кг";"Лосось филе с/м Трим - D 1,8-2,2кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1890.00;233;;;;a92ac07f-7db5-11f0-813a-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/649284613872-losos-file-sm-trim-d-18-22kg
323663285422;;;;"Специи и приправы";"Перец розовый горошек";"Перец розовый горошек";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1960.00;20;;;;3990306a-1842-11e5-ac0a-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/323663285422-perets-rozovii-goroshek
889885780942;;;;Морепродукты;"Лосось (6-7) СУПЕР охлажденный";"Лосось (6-7) СУПЕР охлажденный";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1750.00;-3;;;;87d1a8f6-35e0-11eb-bd53-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/889885780942-losos-6-7-super-ohlazhdennii
781348576762;;UT-00000038;;;"Лакоминка Десерт воздушный Клубника (3 кг)";"Лакоминка Десерт воздушный Клубника (3 кг)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;595.00;0;;;;d8c55966-cd8f-11eb-bd6b-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/781348576762-lakominka-desert-vozdushnii-klubnika-3-k
203937219902;;;;;"Лакоминка Десерт воздушный Клубника-Дыня (3 кг)";"Лакоминка Десерт воздушный Клубника-Дыня (3 кг)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;595.00;0;;;;d8c55968-cd8f-11eb-bd6b-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/203937219902-lakominka-desert-vozdushnii-klubnika-din
735955525442;;UT-00000041;;;"Лакоминка Десерт воздушный Фисташка (3 кг)";"Лакоминка Десерт воздушный Фисташка (3 кг)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;595.00;0;;;;d8c5596c-cd8f-11eb-bd6b-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/735955525442-lakominka-desert-vozdushnii-fistashka-3
664782296382;;;;;"Лакоминка Йогурт Киви (3 кг)";"Лакоминка Йогурт Киви (3 кг)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;585.00;0;;;;f277ad8a-d958-11eb-bd6b-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/664782296382-lakominka-iogurt-kivi-3-kg
522669734842;;;;;"Лакоминка Десерт воздушный Вишня (3 кг)";"Лакоминка Десерт воздушный Вишня (3 кг)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;595.00;0;;;;f277ad90-d958-11eb-bd6b-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/522669734842-lakominka-desert-vozdushnii-vishnya-3-kg
910043133012;;;;;"Лакоминка Йогурт Злаки (3 кг)";"Лакоминка Йогурт Злаки (3 кг)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;585.00;0;;;;cacd86b2-ff10-11eb-bd6f-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/910043133012-lakominka-iogurt-zlaki-3-kg
830986756822;;;;;"Горошек 3100мл зеленый Скатерть-Самобранка (4шт/упак)";"Горошек 3100мл зеленый Скатерть-Самобранка (4шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;530.00;0;;;;32ec4592-58d5-11f0-8135-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/830986756822-goroshek-3100ml-zelenii-skatert-samobran
505393482662;;00-00000058;;"Специи и приправы";"Лавровый лист сушеный молотый";"Лавровый лист сушеный молотый";;"https://static.tildacdn.com/stor3135-6166-4535-a461-356365353334/79750180.png https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png";530.00;25;;;;a1f7c2b6-d563-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/505393482662-lavrovii-list-sushenii-molotii
546440929022;;00-00000071;;"Специи и приправы";"Кумин целый (зира)";"Кумин целый (зира)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;540.00;16;;;;5eb36db0-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/546440929022-kumin-tselii-zira
592710023362;;00-00000089;;"Специи и приправы";"Приправа ""Грибной бульон""";"Приправа ""Грибной бульон""";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;230.00;57;;;;5eb36dd2-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/592710023362-priprava-gribnoi-bulon
678450961442;;00-00000103;;"Специи и приправы";"Приправа ""Для фарша"" (для мяса)";"Приправа ""Для фарша"" (для мяса)";;https://static.tildacdn.com/stor6266-6233-4533-b638-623930373035/91998260.jpg;225.00;222;;;;309a1ce5-d714-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/678450961442-priprava-dlya-farsha-dlya-myasa
426854609022;;;;Товары;"Перец душистый молотый";"Перец душистый молотый";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;920.00;8;;;;51bb3bf1-61cc-11e5-8837-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/426854609022-perets-dushistii-molotii
416704023982;;00-00000017;;"Специи и приправы";"Приправа ""Куриный бульон""";"Приправа ""Куриный бульон""";;https://static.tildacdn.com/stor3865-3164-4736-b839-343834333538/67298297.jpg;230.00;138;;;;1a652368-9fdb-11e4-8ea3-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/416704023982-priprava-kurinii-bulon
755422204182;;;;Товары;"Ланч-бокс 3 секции (100 шт.)";"Ланч-бокс 3 секции (100 шт.)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;580.00;84;;;;5c7a5d59-27b5-11e8-8fb9-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/755422204182-lanch-boks-3-sektsii-100-sht
658097515642;;;;Товары;"Чеснок гранулы 8-16";"Чеснок гранулы 8-16";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;425.00;137;;;;8cc65a4c-9954-11e8-9267-74d4353caba3;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/658097515642-chesnok-granuli-8-16
458326469152;;;;Товары;"Лапша 450 гр Мидори рисовая мелкая(24шт/уп)";"Лапша 450 гр Мидори рисовая мелкая(24шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;175.00;170;;;;c2b8d916-5b0f-11e6-9607-ce06caa67baa;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/458326469152-lapsha-450-gr-midori-risovaya-melkaya24s
415020704132;;00-00000311;;"Специи и приправы";"Кумин молотый (зира)";"Кумин молотый (зира)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;450.00;3;;;;0be6ffde-a1e0-11e7-9d0c-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/415020704132-kumin-molotii-zira
646772729002;;00-00000134;;"Специи и приправы";"Прованские травы";"Прованские травы";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;270.00;33;;;;3990309f-1842-11e5-ac0a-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/646772729002-provanskie-travi
198089487302;;00-00000203;;"Специи и приправы";Тимьян;Тимьян;;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;340.00;29;;;;0a165eae-84e6-11e6-b6db-92bdb21de2db;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/198089487302-timyan
889776294972;;UT-00000054;;Консервация;"Фасоль 2950мл Бояринъ красная натуральная масса 1475гр(4шт/уп)";"Фасоль 2950мл Бояринъ красная натуральная масса 1475гр(4шт/уп)";;https://static.tildacdn.com/stor3461-6563-4130-b064-363537333734/61539243.png;420.00;93;;;;f277ad96-d958-11eb-bd6b-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/889776294972-fasol-2950ml-boyarin-krasnaya-naturalnay
821859091612;;;;;"Салями для пиццы Пепперони В/К 1 кг Дымов (8шт/уп)";"Салями для пиццы Пепперони В/К 1 кг Дымов (8шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;310.00;29;;;;ba5580e1-469a-11f0-8132-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/821859091612-salyami-dlya-pitstsi-pepperoni-vk-1-kg-d
652358844002;;;;Товары;"Бадьян сушеный";"Бадьян сушеный";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1280.00;20;;;;5eb36dc3-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/652358844002-badyan-sushenii
261772508142;;БУ-00000476;;"Специи и приправы";Сумах;Сумах;;https://static.tildacdn.com/stor3233-6233-4135-b831-306366633762/48153012.jpg;430.00;80;;;;644150dc-a756-11e8-9677-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/261772508142-sumah
706728331012;;;;;"Чизкейк-Суфле New York 1,2/шт с клубникой(4шт/уп)";"Чизкейк-Суфле New York 1,2/шт с клубникой(4шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;750.00;87;;;;ff3de92a-ae96-11e9-968a-646e69a2704d;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/706728331012-chizkeik-sufle-new-york-12sht-s-klubniko
117091045252;;;;Товары;"Водоросли Вакаме 0,5 кг";"Водоросли Вакаме 0,5 кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;650.00;18;;;;4a6957a1-c541-11e7-b08e-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/117091045252-vodorosli-vakame-05-kg
461066875412;;;;;"Рис 1 кг";"Рис 1 кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;160.00;132;;;;fcc484cc-97ad-11ed-80e3-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/461066875412-ris-1-kg
921860924142;;00-00000093;;"Специи и приправы";"Приправа ""Для шашлыка""";"Приправа ""Для шашлыка""";;https://static.tildacdn.com/stor6535-6561-4133-b938-663834656536/81651655.jpg;380.00;14;;;;13f19427-d581-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/921860924142-priprava-dlya-shashlika
351953463702;;БУ-00000569;;"Упаковка и оборудование";"Контейнер С-25 (50шт/уп)";"Контейнер С-25 (50шт/уп)";;https://static.tildacdn.com/stor3831-3238-4465-b936-326264393838/81062288.png;24.00;1061;;;;454fb4ef-b2a6-11ea-969b-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/351953463702-konteiner-s-25-50shtup
927130097352;;;;;"Салфетки белые (70 шт)(40шт/уп)";"Салфетки белые (70 шт)(40шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;18.00;1;;;;7834f0d1-5c93-11ec-bd80-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/927130097352-salfetki-belie-70-sht40shtup
943784421912;;;;;"Креветка очищенная 21/25 0,930кг (10шт/уп)";"Креветка очищенная 21/25 0,930кг (10шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1150.00;8;;;;b319a9c4-7426-11ec-bd83-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/943784421912-krevetka-ochischennaya-2125-0930kg-10sht
247227189302;;;;;"Фольга 29х100 9мкр. Горница (12шт/упак)";"Фольга 29х100 9мкр. Горница (12шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;450.00;15;;;;9cc2ba3d-895d-11ec-bd87-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/247227189302-folga-29h100-9mkr-gornitsa-12shtupak
266098110952;;;;;"Морская капуста резаная сухая 1 кг NEW";"Морская капуста резаная сухая 1 кг NEW";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1030.00;21;;;;804b108a-0afa-11f0-8122-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/266098110952-morskaya-kapusta-rezanaya-suhaya-1-kg-ne
464384830002;;;;Товары;"Бумага рисовая (Лепёшка) 22 см (300 гр)(20шт/упак)";"Бумага рисовая (Лепёшка) 22 см (300 гр)(20шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;290.00;43;;;;340945f8-88dd-11e8-9b79-74d4353caba3;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/464384830002-bumaga-risovaya-lepyoshka-22-sm-300-gr20
826922221872;;;;;"1Креветка 1кг В ПАНИРОВКЕ Fish &amp; More";"1Креветка 1кг В ПАНИРОВКЕ Fish &amp; More";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1545.00;0;;;;74e78d73-7001-11eb-bd5c-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/826922221872-1krevetka-1kg-v-panirovke-fish-amp-more
791099948952;;;;Товары;"Корица палочки";"Корица палочки";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;950.00;18;;;;5eb36db1-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/791099948952-koritsa-palochki
742640397852;;;;Товары;"Молоко кокосовое 400 мл ж/б Мидори (12шт/уп)";"Молоко кокосовое 400 мл ж/б Мидори (12шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;170.00;95;;;;734b2e90-3968-11e7-ae93-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/742640397852-moloko-kokosovoe-400-ml-zhb-midori-12sht
837708101132;;;;;"Соус Карри с ананасом Тамаки 0,47 л.(6шт/уп)";"Соус Карри с ананасом Тамаки 0,47 л.(6шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;240.00;3;;;;d48e6a01-c4b9-11ec-80c9-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/837708101132-sous-karri-s-ananasom-tamaki-047-l6shtup
388127102982;;00-00000031;;"Специи и приправы";"Кориандр молотый";"Кориандр молотый";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;300.00;20;;;;802d42c8-b057-11e4-bb95-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/388127102982-koriandr-molotii
996324104402;;00-00000447;;"Рис и бобовые";"Рис Камолино 25 кг";"Рис Камолино 25 кг";;https://static.tildacdn.com/stor3564-6166-4261-b263-396533363164/97569926.png;1820.00;0;;;;e1279e94-8416-11e8-8b46-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/996324104402-ris-kamolino-25-kg
316854598082;;;;;"Сыр творожный 65% Crem Cheese Alti 2,1 кг";"Сыр творожный 65% Crem Cheese Alti 2,1 кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;730.00;0;;;;3e50bd70-662e-11f0-8136-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/316854598082-sir-tvorozhnii-65-crem-cheese-alti-21-kg
167298973942;;;;;"Соус рисовый Мирин (18л) Якимал";"Соус рисовый Мирин (18л) Якимал";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1820.00;5;;;;adddf81b-f61e-11e9-968d-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/167298973942-sous-risovii-mirin-18l-yakimal
643206513682;;;;Товары;"Тмин целый";"Тмин целый";;https://static.tildacdn.com/stor3538-3939-4866-b033-363434663939/69951043.jpg;550.00;22;;;;a1f7c2ba-d563-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/643206513682-tmin-tselii
942365547292;;;;;"Сыр моцарелла SPECIAL 50% (18кг/упак)";"Сыр моцарелла SPECIAL 50% (18кг/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;360.00;654;;;;edd1c526-4688-11ec-bd80-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/942365547292-sir-motsarella-special-50-18kgupak
363071048092;;00-00000084;;"Специи и приправы";"Куркума молотая";"Куркума молотая";;https://static.tildacdn.com/stor6664-6438-4338-a465-306636333964/78850580.png;315.00;68;;;;5eb36dca-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/363071048092-kurkuma-molotaya
188288033562;;БУ-00000489;;Соусы;"Паста соевая светлая 1кг";"Паста соевая светлая 1кг";;"https://static.tildacdn.com/stor3335-6532-4839-a662-396536333035/76353524.png https://static.tildacdn.com/stor3165-3962-4161-b865-396531616665/27256597.png";290.00;33;;;;c7d29960-c218-11e8-967d-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/tproduct/188288033562-pasta-soevaya-svetlaya-1kg
220556852582;;;;Товары;"Чизкейк-Суфле New York 1,2кг ЛИМОН (4шт/уп)";"Чизкейк-Суфле New York 1,2кг ЛИМОН (4шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;750.00;20;;;;c1d8f339-f680-11e6-babf-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/220556852582-chizkeik-sufle-new-york-12kg-limon-4shtu
845482087082;;;;;"Кислота лимонная";"Кислота лимонная";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;320.00;38;;;;20b446ca-b0ff-11e4-bb95-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/845482087082-kislota-limonnaya
490440922952;;;;Товары;"Упаковка для пиццы 34*34*40 50 шт/уп";"Упаковка для пиццы 34*34*40 50 шт/уп";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;24.00;1412;;;;5c7a5d57-27b5-11e8-8fb9-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/490440922952-upakovka-dlya-pitstsi-343440-50-shtup
798723523942;;UT-00000142;;Соусы;"Соус манго с перцем чили Тамаки, 0,47 л.(6шт/уп)";"Соус манго с перцем чили Тамаки, 0,47 л.(6шт/уп)";;https://static.tildacdn.com/stor6565-3335-4663-a432-633837663033/65368221.png;270.00;30;;;;e1d1be9a-bade-11ec-80c8-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/tproduct/798723523942-sous-mango-s-pertsem-chili-tamaki-047-l6
305347435032;;UT-00000132;;Консервация;"Ананасы 3100 мл кусочки в легком сиропе ж/б Южные дали (6шт/уп)";"Ананасы 3100 мл кусочки в легком сиропе ж/б Южные дали (6шт/уп)";;https://static.tildacdn.com/stor6633-3862-4262-b837-633832323461/57084854.png;770.00;0;;;;a43f724f-8894-11ec-bd86-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/305347435032-ananasi-3100-ml-kusochki-v-legkom-sirope
905354703832;;;;Товары;"Тофу Творог соевый 500 гр(20шт/уп)";"Тофу Творог соевый 500 гр(20шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;180.00;25;;;;5eb36dad-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/905354703832-tofu-tvorog-soevii-500-gr20shtup
508730388782;;;;Товары;"Наггетсы куриные уп./2 кг(6шт/уп)";"Наггетсы куриные уп./2 кг(6шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;655.00;85;;;;bbbda611-0da6-11e8-88a6-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/508730388782-naggetsi-kurinie-up2-kg6shtup
328192821902;;;;Морепродукты;"Лосось (5-6) СУПЕР охлажденный";"Лосось (5-6) СУПЕР охлажденный";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1690.00;0;;;;47800c7b-b628-11ec-80c8-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/328192821902-losos-5-6-super-ohlazhdennii
903744330462;;;;Товары;"Спаржа соевая резаная 9 кг";"Спаржа соевая резаная 9 кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;3800.00;80;;;;8406ed1a-c5aa-11e5-8b95-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/903744330462-sparzha-soevaya-rezanaya-9-kg
933915445252;;;;;"Перец острый молотый";"Перец острый молотый";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;380.00;272;;;;08993665-a9ba-11e8-9677-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/933915445252-perets-ostrii-molotii
773417522562;;00-00000422;;Топпинги;"Топпинг Карамель 1л (6шт/упак)";"Топпинг Карамель 1л (6шт/упак)";;https://static.tildacdn.com/stor3134-3162-4134-b835-373061623034/34826487.png;270.00;19;;;;d3568c31-52ac-11e8-bb47-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/773417522562-topping-karamel-1l-6shtupak
550066527892;;00-00000055;;"Специи и приправы";"Перец белый молотый";"Перец белый молотый";;https://static.tildacdn.com/stor3861-6638-4539-b536-313838306439/22934809.jpg;665.00;22;;;;a1f7c2b3-d563-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/550066527892-perets-belii-molotii
634775567952;;00-00000057;;"Специи и приправы";"Горчица семя (черное)";"Горчица семя (черное)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;255.00;0;;;;a1f7c2b5-d563-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/634775567952-gorchitsa-semya-chernoe
621434156472;;00-00000066;;"Специи и приправы";"Мускатный орех целый";"Мускатный орех целый";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1340.00;13;;;;5eb36dab-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/621434156472-muskatnii-oreh-tselii
660939333642;;00-00000080;;"Специи и приправы";"Пажитник целый (семя)";"Пажитник целый (семя)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;446.00;53;;;;5eb36dc6-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/660939333642-pazhitnik-tselii-semya
403963986992;;00-00000081;;"Специи и приправы";"Корица молотая";"Корица молотая";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;350.00;34;;;;5eb36dc7-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/403963986992-koritsa-molotaya
578725272212;;00-00000090;;"Специи и приправы";"Розмарин сушеный";"Розмарин сушеный";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;415.00;5;;;;5eb36dd3-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/578725272212-rozmarin-sushenii
848985674552;;00-00000096;;"Специи и приправы";"Тмин молотый";"Тмин молотый";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;350.00;33;;;;13f19450-d581-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/848985674552-tmin-molotii
751732563542;;00-00000097;;"Специи и приправы";"Укроп семя";"Укроп семя";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;520.00;35;;;;13f19453-d581-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/751732563542-ukrop-semya
989700303732;;БУ-00000481;;"Специи и приправы";"Кориандр дробленый";"Кориандр дробленый";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;300.00;48;;;;b26b5573-aa0f-11e8-9677-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/989700303732-koriandr-droblenii
635834738192;;00-00000130;;"Специи и приправы";"Перец душистый горошек";"Перец душистый горошек";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1390.00;41;;;;a328e470-15e5-11e5-9912-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/635834738192-perets-dushistii-goroshek
133923184952;;00-00000312;;"Специи и приправы";"Приправа ""Говяжий бульон""";"Приправа ""Говяжий бульон""";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;230.00;13;;;;2ab07ec7-a81d-11e7-a675-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/133923184952-priprava-govyazhii-bulon
